주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명,주소,전체주소,시도
163-2-000091,주안8동제1노외주차장,공영,노외,인천광역시 미추홀구 인하로 403(주안동),인천광역시 미추홀구 주안동 1498-6,28,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.44731614,126.6929198,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인하로 403(주안동),인천광역시
234-2-000001,목현천둔치 공영주차장,공영,노외,,경기도 광주시 경안동 103-5,229,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,,,,,,,,광주도시관리공사,031-762-1020,37.41409063,127.2555745,Y,2024-10-21,5540000,경기도 광주시,,경기도 광주시 경안동 103-5,경기도
234-2-000002,곤지암둔치 공영주차장,공영,노외,,경기도 광주시 곤지암읍 곤지암리 453-231,66,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,,,,,,,,광주도시관리공사,031-762-1020,37.34998974,127.3369569,Y,2024-10-21,5540000,경기도 광주시,,경기도 광주시 곤지암읍 곤지암리 453-231,경기도
234-2-000003,경안배수펌프장 공영주차장,공영,노외,,경기도 광주시 경안동 14-1,240,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,800.0,10.0,300.0,24.0,7000.0,70000.0,신용카드,,광주도시관리공사,031-762-1020,37.41134548,127.2618373,Y,2024-10-21,5540000,경기도 광주시,,경기도 광주시 경안동 14-1,경기도
234-2-000004,송정동(구)우시장 공영주차장,공영,노외,,경기도 광주시 송정동 101-4,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,,,,,,,,광주도시관리공사,031-762-1020,37.41491316,127.2584013,N,2024-10-21,5540000,경기도 광주시,,경기도 광주시 송정동 101-4,경기도
163-2-000074,주안3동제12노외주차장,공영,노외,인천광역시 미추홀구 주승로17번길 15,인천광역시 미추홀구 주안동 866-118,48,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.44453223,126.672004,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주승로17번길 15,인천광역시
163-2-000075,주안4동제1노외주차장,공영,노외,인천광역시 미추홀구 인주대로417번길 56(주안동),인천광역시 미추홀구 주안동 417-19,12,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,소규모(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.453735,126.6833049,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인주대로417번길 56(주안동),인천광역시
163-2-000076,주안4동제2노외주차장,공영,노외,인천광역시 미추홀구 경인로430번길 50(주안동),인천광역시 미추홀구 주안동 311-2,15,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45563426,126.6874063,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 경인로430번길 50(주안동),인천광역시
163-2-000077,스포츠문화센터노외주차장,공영,노외,인천광역시 미추홀구 미추홀대로 614번길 13-11,인천광역시 미추홀구 주안동 1471-30,45,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,600.0,15.0,300.0,,6000.0,60000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.452378,126.680503,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 미추홀대로 614번길 13-11,인천광역시
163-2-000078,주안4동제3노외주차장,공영,노외,인천광역시 미추홀구 구월남로 5,인천광역시 미추홀구 주안동 1552-16,13,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45512738,126.690322,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 구월남로 5,인천광역시
163-2-000079,주안4동제4노외주차장,공영,노외,인천광역시 미추홀구 동주길42번길 11(주안동),인천광역시 미추홀구 주안동 1511-25,10,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.453139,126.685359,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 동주길42번길 11(주안동),인천광역시
163-2-000080,주안4동제5노외주차장,공영,노외,인천광역시 미추홀구 인주대로407번길 45(주안동),인천광역시 미추홀구 주안동 1474-62,8,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,소규모(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.45351905,126.681849,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인주대로407번길 45(주안동),인천광역시
163-2-000081,주안4동제6노외주차장,공영,노외,인천광역시 미추홀구 동주길42번길 21(주안동),인천광역시 미추홀구 주안동 1511-38,4,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,소규모(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.453177,126.685958,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 동주길42번길 21(주안동),인천광역시
163-2-000096,문학동제1노외주차장,공영,노외,인천광역시 미추홀구 미추홀대로 486-16(문학동),인천광역시 미추홀구 문학동 331-5,15,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4404539,126.679025,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 미추홀대로 486-16(문학동),인천광역시
163-2-000097,문학동제3노외주차장,공영,노외,인천광역시 미추홀구 소성로350번길 18-22(문학동),인천광역시 미추홀구 문학동 392-2,26,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.436622,126.685306,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 소성로350번길 18-22(문학동),인천광역시
163-2-000098,문학동제4노외주차장,공영,노외,인천광역시 미추홀구 매소홀로576번길 5-16(문학동),인천광역시 미추홀구 문학동 383-3,25,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.43800799,126.6864644,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 매소홀로576번길 5-16(문학동),인천광역시
163-2-000099,문학동제5노외주차장,공영,노외,인천광역시 미추홀구 매소홀로514번길 38(문학동),인천광역시 미추홀구 문학동 353-6,19,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.4375457,126.6784874,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 매소홀로514번길 38(문학동),인천광역시
163-2-000082,주안4동제7노외주차장,공영,노외,인천광역시 미추홀구 미추홀대로646번길 70(주안동),인천광역시 미추홀구 주안동 415-24,4,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,소규모(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4547373,126.683932,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 미추홀대로646번길 70(주안동),인천광역시
163-2-000083,주안6동제1노외주차장,공영,노외,인천광역시 미추홀구 경원대로858번길 18(주안동),인천광역시 미추홀구 주안동 951-5,74,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,600.0,15.0,300.0,,6000.0,60000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45918183,126.6906389,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 경원대로858번길 18(주안동),인천광역시
163-2-000084,주안6동제2노외주차장,공영,노외,인천광역시 미추홀구 석산로 8(주안동),인천광역시 미추홀구 주안동 45,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,600.0,15.0,300.0,,6000.0,60000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.46413189,126.694017,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 석산로 8(주안동),인천광역시
163-2-000085,주안6동제3노외주차장,공영,노외,인천광역시 미추홀구 경원대로897번길 57(주안동),인천광역시 미추홀구 주안동 53-14,68,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,600.0,15.0,300.0,,6000.0,60000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.46295507,126.686476,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 경원대로897번길 57(주안동),인천광역시
163-2-000066,주안3동제4노외주차장,공영,노외,,인천광역시 미추홀구 주안동 1344-81,10,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.44454872,126.675281,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 1344-81,인천광역시
163-2-000067,주안3동제5노외주차장,공영,노외,,인천광역시 미추홀구 주안동 867-53,7,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.444831,126.674273,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 867-53,인천광역시
163-2-000068,주안3동제6노외주차장,공영,노외,,인천광역시 미추홀구 주안동 867-32,5,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.444461,126.674459,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 867-32,인천광역시
163-2-000069,주안3동제7노외주차장,공영,노외,인천광역시 미추홀구 신기길16번길 55(주안동),인천광역시 미추홀구 주안동 849-10,15,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,소규모(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.44741177,126.673452,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 신기길16번길 55(주안동),인천광역시
163-2-000070,주안3동제8노외주차장,공영,노외,인천광역시 미추홀구 인하로209번길 33(주안동),인천광역시 미추홀구 주안동 731-3,19,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,공사중(임시폐쇄),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4501275,126.6715401,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인하로209번길 33(주안동),인천광역시
163-2-000071,주안3동제9노외주차장,공영,노외,,인천광역시 미추홀구 주안동 867-7,12,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.444601,126.674198,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 867-7,인천광역시
163-2-000072,주안3동제10노외주차장,공영,노외,,인천광역시 미추홀구 주안동 867-215,17,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.444242,126.675311,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 867-215,인천광역시
163-2-000073,주안3동제11노외주차장,공영,노외,인천광역시 미추홀구 인하로 236번길 7,인천광역시 미추홀구 주안동 846-6,17,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.4479155,126.674449,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인하로 236번길 7,인천광역시
163-2-000058,주안2동제1노외주차장,공영,노외,인천광역시 미추홀구 남주길43번길 14-29(주안동),인천광역시 미추홀구 주안동 594-30,14,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45469924,126.6727222,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 남주길43번길 14-29(주안동),인천광역시
163-2-000059,주안2동제1노외주차장,공영,노외,,인천광역시 미추홀구 주안동 668-3,7,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,,,,,,,,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45436348,126.666155,,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 주안동 668-3,인천광역시
163-2-000060,주안2동제6노외주차장,공영,노외,인천광역시 미추홀구 남주길11번길 30-3 (주안동),인천광역시 미추홀구 주안동 599-7,19,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.4555312,126.6710165,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 남주길11번길 30-3 (주안동),인천광역시
163-2-000061,주안2동제7노외주차장,공영,노외,인천광역시 미추홀구 제일로40번길 93-17(주안동),인천광역시 미추홀구 주안동 557-21,23,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.4545482,126.6748744,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 제일로40번길 93-17(주안동),인천광역시
163-2-000062,주안2동제8노외주차장,공영,노외,인천광역시 미추홀구 인주대로319번길 33(주안동),인천광역시 미추홀구 주안동 704-1,35,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30.0,400.0,15.0,200.0,,4000.0,40000.0,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.4535198,126.6718726,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 인주대로319번길 33(주안동),인천광역시
163-2-000063,주안2동제9노외주차장,공영,노외,인천광역시 미추홀구 한나루로586번길 79(주안동),인천광역시 미추홀구 주안동 507-35,30,2,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30.0,600.0,15.0,300.0,,6000.0,60000.0,카드,,인천광역시 미추홀구 시설관리공단,032-891-6091,37.45795096,126.6764675,Y,2024-11-06,B553949,인천광역시미추홀구시설관리공단,,인천광역시 미추홀구 한나루로586번길 79(주안동),인천광역시
